Date,Open,High,Low,Close,Volume,Close_time,Quote_asset_volume,Number_of_trades,Taker_buy_base_asset_volume,Taker_buy_quote_asset_volume,Cryptoname,FAGI,RSI
2024-01-20,2492.46,2492.46,2453.79,2472.27,938896.162,2024-01-21,2321269007.36401,1280394,457646.322,1131445899.51985,ETHUSDT,52,54.29694548746747
2024-01-21,2472.26,2482.70,2451.00,2457.02,708291.369,2024-01-22,1750600706.66527,1031485,346886.488,857430588.03018,ETHUSDT,56,53.17894574287224
2024-01-22,2457.02,2466.46,2302.21,2314.33,3645112.961,2024-01-23,8673726491.18901,4445987,1735853.574,4131651730.55922,ETHUSDT,55,44.0412913531732
2024-01-23,2314.33,2351.76,2167.50,2241.67,4379161.194,2024-01-24,9796897099.56964,4729158,2123892.817,4750275811.08500,ETHUSDT,50,40.248721144890574
2024-01-24,2241.67,2264.44,2195.00,2234.62,2256073.000,2024-01-25,5029982840.98715,2865311,1115253.155,2486611241.73123,ETHUSDT,48,39.8897878726452
2024-01-25,2234.62,2242.55,2169.04,2218.02,2082826.704,2024-01-26,4606164128.97297,2790959,1045420.626,2312102672.07559,ETHUSDT,52,39.007692493084654
2024-01-26,2218.01,2281.96,2195.15,2266.72,2261609.947,2024-01-27,5072599984.48894,2890039,1139833.371,2557000261.48137,ETHUSDT,49,42.99064822789615
2024-01-27,2266.73,2283.35,2250.33,2266.99,944833.561,2024-01-28,2141771562.52407,1386577,457481.418,1037017163.31208,ETHUSDT,55,43.012867340385306
2024-01-28,2267.00,2308.00,2236.56,2256.0,1596669.122,2024-01-29,3632645831.61376,2059388,793452.980,1805730731.27378,ETHUSDT,54,42.29036272363487
2024-01-29,2256.00,2322.53,2232.00,2316.52,1959261.390,2024-01-30,4461192290.02723,2555972,988538.054,2251428131.14256,ETHUSDT,55,47.51836205180637
2024-01-30,2316.53,2392.84,2295.10,2341.95,2383935.871,2024-01-31,5568693641.04369,2836460,1185331.421,2769700488.82839,ETHUSDT,61,49.58506708109363
2024-01-31,2341.96,2351.23,2261.88,2282.0,2607909.368,2024-02-01,6035736969.81903,3194972,1252025.507,2898049726.19403,ETHUSDT,60,45.078290168356695
2024-02-01,2281.99,2311.51,2237.00,2303.33,1894237.423,2024-02-02,4317833942.98259,2337968,940435.700,2144163976.72759,ETHUSDT,63,46.92661498611222
2024-02-02,2303.32,2324.90,2280.05,2307.99,1514215.851,2024-02-03,3488673055.88872,1806684,740719.858,1706901374.01972,ETHUSDT,63,47.34354733138294
2024-02-03,2308.00,2330.45,2291.00,2295.42,938282.273,2024-02-04,2167201213.34462,1257148,458900.307,1060111233.37669,ETHUSDT,60,46.28725465584321
2024-02-04,2295.41,2311.00,2261.51,2288.66,1193801.655,2024-02-05,2738353319.06096,1419294,591695.545,1357444503.88394,ETHUSDT,60,45.69677474941594
2024-02-05,2288.66,2338.00,2267.62,2300.83,1689233.364,2024-02-06,3893676970.00040,2078381,845736.765,1949440827.30549,ETHUSDT,60,47.00742639690556
2024-02-06,2300.83,2392.00,2297.74,2371.74,2197507.850,2024-02-07,5141782514.24530,2430191,1111689.083,2601215214.31397,ETHUSDT,64,53.977445444245475
2024-02-07,2371.74,2445.00,2352.06,2424.22,2154502.953,2024-02-08,5154911271.52630,2471783,1114433.769,2667509239.44873,ETHUSDT,62,58.34426074904307
2024-02-08,2424.21,2463.28,2410.16,2418.76,1910078.832,2024-02-09,4642887417.74590,2217113,956418.231,2325010419.94426,ETHUSDT,66,57.730522639218016
2024-02-09,2418.77,2528.66,2418.26,2485.24,2908524.980,2024-02-10,7221137099.98160,3133698,1501618.269,3727946811.93077,ETHUSDT,72,62.85415794065469
2024-02-10,2485.24,2516.12,2470.04,2499.2,1320062.188,2024-02-11,3292566689.23550,1716115,653832.073,1630878042.61357,ETHUSDT,74,63.84520954937755
2024-02-11,2499.20,2539.20,2492.16,2506.1,1521963.675,2024-02-12,3827876646.36733,1929008,758995.414,1909046292.27716,ETHUSDT,71,64.35147234876946
2024-02-12,2506.11,2667.74,2470.05,2660.91,3172400.237,2024-02-13,8120720968.59546,3544051,1633357.145,4181772157.14950,ETHUSDT,70,73.36349090974858
